Query,Site Clicks,% Δ,Site Impressions,% Δ,Site CTR,% Δ,Average Position,% Δ
กระเบื้องยาง,371,0.21639344262295082,6225,0.2134502923976608,0.059598393574297186,0.0024254394627691135,2.7847389558232933,0.21198870309438314
เฉาก๊วยชากังราว,370,-0.09975669099756691,6188,-0.0611439842209073,0.05979314802844215,-0.041127399865055425,2.5103425985778927,-0.023220493108985753
shoopee,369,0.5247933884297521,857,0.4307178631051753,0.4305717619603267,0.06575407195965165,2.8564760793465576,0.002360381680485151
rtx 3070,369,0.030726256983240222,1948,0.05984766050054407,0.18942505133470225,-0.027476971080495148,1.4014373716632442,-0.0224508959707617
หญ้าเทียม,367,0.1762820512820513,2375,0.15403304178814384,0.15452631578947368,0.019279352226720545,1.0905263157894738,0.00958306697918892
ครีมรักษาสิว,365,0.2673611111111111,2298,0.1706571574121243,0.15883376849434291,0.08260655400831646,1.000870322019147,0.0008703220191470518
เติมเกมrov,364,1.0919540229885059,4940,-0.1943900848010437,0.07368421052631578,1.5967332123411977,2.7991902834008098,-0.20338632673626184
poco x3 pro,363,-0.37948717948717947,12099,-0.19799814397454593,0.03000247954376395,-0.22629503179961893,4.2155550045458305,0.25358977348324296
sextoy,362,-0.1234866828087167,3796,-0.1746031746031746,0.09536354056902002,0.06192959582790098,8.92017913593256,-0.0059630761775175895
โกนหนวดไปทํางานแล้วกลับมาพบเธอ,361,-0.21521739130434783,24066,0.0014564520827264782,0.015000415523975734,-0.21635872726812858,6.553519488074462,0.17273403889998146
หนังโป๊เด็ก,359,0.019886363636363636,7583,0.07621345444223673,0.04734274034023474,-0.052338214666778494,4.214822629566134,0.12875865632546488
viu premium,358,0.08484848484848485,5239,0.170203261112352,0.06833365146020233,-0.07294012852325504,4.107081504103837,-0.007374007024785221
เติมการีน่า,358,2.086206896551724,12694,0.09657912923289565,0.028202300299354024,1.8143950712527772,3.358121947376713,0.07757781463154075
xxxx,357,-0.43690851735015773,8276,-0.37797820368282603,0.043136781053649105,-0.09473994965488751,18.493233446109233,0.17986444522464604
โต๊ะกินข้าว,357,0.23958333333333334,5233,0.07586348684210527,0.06822090579017771,0.15217529778966812,1.0913433976686413,0.050315450387865314
แมส,355,0.6136363636363636,11166,0.2449548444642658,0.031792942862260434,0.29614047514369923,1.0035823034210998,-0.02585176630044972
ฮวายูกิรักวุ่นทะลุพิภพ,351,1.264516129032258,8811,-0.07398843930635839,0.03983656792645557,1.4454512504530628,3.2320962433321982,-0.039916466180511194
การ์ดจอ,351,-0.2937625754527163,7148,0.1799273687685705,0.04910464465584779,-0.40145686654904245,2.870453273642977,0.5588709934315693
หม้อทอดไร้น้ํามันยี่ห้อไหนดี,351,0.6556603773584906,1134,0.29896907216494845,0.30952380952380953,0.27459568733153644,2.2160493827160495,-0.1840526735085993
ผ้าคลุมโซฟา,348,0.24731182795698925,2242,0.10661401776900296,0.15521855486173058,0.1271426241930688,1.0593220338983051,0.009495033244574864
ลู่วิ่งไฟฟ้า,346,0.18493150684931506,5291,0.3057749259624877,0.06539406539406539,-0.09254536651796924,2.842940842940843,0.17009611941049224
ลําโพงบลูทูธ,345,0.21908127208480566,12003,0.11552044609665428,0.028742814296425893,0.09283633155315411,3.520119970007498,0.04096330669160331
ตู้แช่แข็ง,343,0.14333333333333334,4692,0.26469002695417787,0.07310315430520034,-0.09595765842568905,1.8495311167945439,-0.21526069953021987
ซิมเทพ ais,343,0.4,2083,0.25255562236921225,0.16466634661545848,0.1177148343734998,1.7522803648583773,0.2192645383930885
18+,341,0.536036036036036,42988,0.40630724941114893,0.007932446264073694,0.09224782612704811,8.129454731552991,-0.13371666137680238
โต๊ะคอมพิวเตอร์,340,0.39344262295081966,3622,0.280311063980205,0.09387078961899503,0.08836255668908578,1.0041413583655439,0.003077649299478603
ชีวิตเพื่อชาติรักนี้เพื่อเธอ,338,0.19014084507042253,16072,0.231948489958608,0.02103036336485814,-0.03393619557063633,9.030176704828273,-0.03384055889916151
ไฟโซล่าเซลล์,335,-0.05367231638418079,6089,0.08306652436855212,0.05501724421087206,-0.12625156227818432,2.824930202003613,0.20270788304917192
ต้นไม้มงคล,335,0.15517241379310345,14251,0.09859697810669134,0.023507122307206512,0.051497898514078856,8.035155427689286,0.09213252661894424
วันพีช,335,-0.06162464985994398,38567,-0.015922022913424,0.00868618248761895,-0.046442078789147745,8.8155417844271,0.10580121905260793
shopping,331,-0.2460136674259681,2630,0.05622489959839357,0.12585551330798478,-0.2861498220116581,2.1376425855513306,-0.01449175374508188
เทปไอคิว,331,,3914,,0.08456821665815023,,1.9931016862544713,
วิธีแก้ท้องอืด,331,0.11073825503355705,813,0.018796992481203006,0.4071340713407134,0.09024492929493054,1,-0.001251564455569434
gtx 1050 ti,329,0.41810344827586204,1847,0.28531663187195544,0.1781266919328641,0.10331058753243835,1.1765024363833243,-0.08267281547323008
จักรยาน,328,0.40772532188841204,12430,0.16768435885392202,0.026387771520514882,0.2055700765488452,2.020756234915527,-0.001209540758889883
ฉากกั้นห้อง,327,0.021875,7224,0.2629370629370629,0.04526578073089701,-0.19087416943521598,1.5769656699889258,-0.11877260332779832
ชื่อเท่ๆ,326,-0.32783505154639175,16381,0.2311912814731304,0.019901104938648433,-0.4540531933840879,7.64611440083023,0.30108136722146317
ที่นอนยางพารา,326,-0.038348082595870206,4844,0.01275350198620113,0.06729975227085054,-0.050458067517763605,1.9682080924855492,-0.002020639631253853
หม้อทอดไร้น้ํามัน,325,0.22641509433962265,9372,0.15518303956612844,0.03467776355100299,0.06166300260108399,2.232927870251814,0.0845802437498032
เม็ดมะม่วงหิมพานต์,324,0.27058823529411763,5075,0.17124394184168013,0.0638423645320197,0.08481947261663282,1.50935960591133,0.08350814652315981
ทุเรียน,319,1.5934959349593496,20272,1.334139320667818,0.015735990528808207,0.1111144531926771,5.57794001578532,0.022357476777366304
สมุนไพรลดความดัน,319,0.6030150753768844,1589,0.5397286821705426,0.20075519194461927,0.041102301943955165,1.0037759597230962,0.0037759597230961894
ชื่อในเกมเท่ๆ,317,-0.24703087885985747,3871,0.26876433956079976,0.08189098424179798,-0.40653350849946396,5.07465771118574,0.5023074594243832
แอลกอฮอล์ล้างมือ,317,0.8757396449704142,5292,0.6293103448275862,0.05990173847316704,0.15124761278607432,3.004157218442933,0.07579963015464672
ช้อปปิ้งออนไลน์,313,-0.0486322188449848,1914,0.5447941888619855,0.16353187042842215,-0.3841459347695591,1.0684430512016718,0.006692730371765339
netflix ราคา,312,0.061224489795918366,12485,-0.012028171243174804,0.0249899879855827,0.07414448358438301,5.89795754905887,0.05013793146021003
เติมเกม rov,312,2.586206896551724,3190,0.07046979865771812,0.09780564263322884,2.3501243108853096,2.6184952978056426,-0.2220998915899895
ไมโครเวฟ,311,0.28512396694214875,7431,0.2420190539862945,0.04185170232808505,0.03470551664848294,2.0117077109406543,-0.0027303641927306195
ผลไม้มงคล 9 อย่าง,310,-0.26540284360189575,568,-0.23962516733601072,0.545774647887324,-0.03390127494826777,1.079225352112676,0.04023398455247608
ทีวี,310,0.05802047781569966,8382,0.07973721499420328,0.03698401336196612,-0.0201129838602629,1.3233118587449297,0.23859054249299372
เบอร์มงคล,308,-0.32603938730853393,46755,0.16149947831271427,0.006587530745374826,-0.41974953473890975,8.41586996043204,0.4321690561509706
medipickme,306,,935,,0.32727272727272727,,1.4320855614973262,
วอลเปเปอร์,303,0.13059701492537312,37134,0.1343475073313783,0.008159638067539183,-0.0033062993322287245,3.9944255937954436,0.06311040121047846
ลมในท้องเยอะ,303,-0.019417475728155338,781,0.04691689008042895,0.3879641485275288,-0.06336163494648385,1.0038412291933418,0.0011571617356056342
โชปี้,303,0.470873786407767,781,0.9722222222222222,0.3879641485275288,-0.2542048406946534,1.0217669654289372,0.02176696542893719
เมนูปลานิล,300,2.5294117647058822,1425,0.05088495575221239,0.21052631578947367,2.358513931888545,2.9368421052631577,-0.39532980644748833
ps4 มือสอง,299,0.3778801843317972,1130,0.08237547892720307,0.2646017699115044,0.2730149667631825,1.0300884955752212,0.025178636206416593
n95,298,0.6284153005464481,1381,0.48814655172413796,0.21578566256335988,0.09425734895518006,1.4149167270094134,-0.042273725262774856
ไหว้เจ้าที่ใช้ธูปกี่ดอก,298,-0.654292343387471,6220,-0.4499955787425944,0.047909967845659165,-0.3714456770689565,4.07315112540193,0.25763142155159924
เจลแอลกอฮอล์,298,0.5520833333333334,8717,0.6747358309317963,0.03418607319031777,-0.07323692210622917,1.2746357691866468,0.2414818822261407
การ์ดจอมือสอง,296,-0.032679738562091505,2848,0.2072912250953794,0.10393258426966293,-0.1987680840126313,3.1875,0.20232051487048278
gtx 1660 super,293,-0.06389776357827476,2303,0.19574247144340604,0.12722535822839776,-0.21713725256263872,8.938341293964395,6.179001389564398
แมสทางการแพทย์,293,1.7383177570093458,3661,1.3156230234029096,0.08003277792952745,0.1825403916503076,1.482108713466266,0.4446448064057748
รีเจนซี่,292,-0.49568221070811747,5140,-0.3528893365227244,0.05680933852140078,-0.22066221783162976,1.4282101167315175,0.14265440745350974
ใส่แหวนนิ้วไหนดี เรียกเงิน 2564,290,-0.2995169082125604,1346,-0.10326449033977349,0.21545319465081725,-0.21885206480464567,2.1329866270430906,0.2619680438280169
หูฟัง,288,0.04727272727272727,5945,0.20198139911039223,0.048444070647603026,-0.12871136937074704,1.0198486122792263,-0.09635054884753615
สมัคร netflix,287,0.014134275618374558,14168,0.034764826175869123,0.020256916996047432,-0.01993742929370523,5.915725578769057,0.009636829224131144
ถุงมือยาง,286,0.754601226993865,3934,0.6169338265515824,0.07269954245043213,0.0851410232018489,1.032536858159634,-0.20071200257639535
วันพีชเดอะมูฟวี่,285,0.15853658536585366,5546,-0.07008718980549966,0.05138838802740714,0.24585506583518774,7.309592499098449,0.02509957590761521
ข้ามมิติลิขิตสวรรค์,281,-0.1636904761904762,4995,-0.03459605720912254,0.05625625625625626,-0.13372062538729207,10.483683683683683,-0.011956877550057792
jib,279,0.36764705882352944,61712,0.25545722713864305,0.0045210007778065855,0.08936173153471917,4.871143375680581,-0.02538667429896466
อินทผาลัม,279,0.0035971223021582736,12098,0.007327227310574521,0.023061663084807407,-0.0037029724872771207,3.7812861630021493,-0.03330821197888774
จอนวิก3,278,0.07751937984496124,8029,-0.012666010821446139,0.034624486237389465,0.09134233365291143,8.711919292564453,-0.04869846805330681
สว่านไร้สาย,277,0.07782101167315175,5388,0.23098012337217272,0.0514105419450631,-0.12442045877999534,2.655902004454343,0.3219107429493585
gtx 1060,273,0.11428571428571428,1508,0.21809369951534732,0.1810344827586207,-0.08522167487684726,1.0198938992042441,-0.0034501600514173897
หน้ากากอนามัย 3m,273,0.4072164948453608,2415,0.31751227495908346,0.11304347826086956,0.0680860600627521,1.0194616977225672,-0.013372073956987526
ที่นอน 3.5 ฟุต,273,0.14225941422594143,3665,0.19653934051583416,0.07448840381991814,-0.04536409665100721,1.039017735334243,0.03867863032923818
กระเป๋า,270,0.0546875,14202,0.13389221556886227,0.019011406844106463,-0.06985206749049437,1.0050697084917617,0.0009142163361146845
กระเช้าสีดา นิยาย,268,,4262,,0.06288127639605819,,4.308305959643359,
หน้ากากอนามัยทางการแพทย์,266,-0.4844961240310077,3640,0.09243697478991597,0.07307692307692308,-0.5281156827668455,6.246428571428571,0.38735501933075567
ว่านหางจระเข้,265,-0.43010752688172044,6861,0.1291968400263331,0.03862410727299227,-0.4953116649662343,4.591021716950882,0.4767879693045456
gtx 1650,264,0.3469387755102041,2148,0.20134228187919462,0.12290502793296089,0.12119484665374522,2.72951582867784,-0.13330237938625858
nintendo switch ราคา,262,-0.17350157728706625,2475,-0.20850655580428526,0.10585858585858586,0.04422649204983597,2.0113131313131314,0.032060413786702005
แผนที่ประเทศไทย,262,-0.5874015748031496,110861,-0.21086387061871814,0.002363319832943957,-0.47715177415543486,1.169320139634317,-0.3695617597983337
nintendo switch มือสอง,261,-0.4068181818181818,1173,-0.19381443298969073,0.22250639386189258,-0.26421181120669607,1.9539641943734014,0.914490170244646
miniso,257,0.01984126984126984,2166,-0.08220338983050847,0.11865189289012004,0.11118439373287028,3.503231763619575,-0.0028190854972624806
เตาแก๊ส,257,0.13215859030837004,5972,0.129563079250993,0.043034159410582716,0.0022978008975807233,1.2376088412592097,-0.06591892309244238
เครื่องขุดบิทคอยน์,257,-0.15737704918032788,2296,-0.13489073097211757,0.11193379790940766,-0.02599246015879366,2.885452961672474,-0.024708079434698594
หูฟังบลูทูธ,257,0.29797979797979796,6120,0.2582236842105263,0.041993464052287585,0.03159701591074153,1.0611111111111111,-0.20461635930891597
หลวงพ่อพัฒน์,255,-0.3640897755610973,17192,-0.0656013913799663,0.014832480223359703,-0.3194443799760719,2.0473476035365286,-0.14952703518765045
หมวกกันน็อค,255,0.25,9705,0.15508212330397525,0.02627511591962906,0.08217413704276157,1.9492014425553839,-0.0013908219298575896
กระทะไฟฟ้า,253,0.5059523809523809,5334,0.18533333333333332,0.047431571053618296,0.27048851036477567,1.0219347581552305,0.01876526621589221
เตียงนอน,253,-0.00784313725490196,6748,0.18220042046250876,0.03749259039715471,-0.1607540941687879,1.9356846473029046,0.5934363955588375
ไอโฟน7,253,-0.50682261208577,15456,0.08046137714085984,0.01636904761904762,-0.5435492666852315,5.57032867494824,0.434679816624378
dermofuture,253,1.056910569105691,2705,0.7196439923712651,0.09353049907578559,0.196125813383827,2.8,-0.15624521072796946
moon lovers,252,-0.5087719298245614,11887,-0.3525599128540305,0.02119962984773282,-0.2412764054495623,11.974005215781947,0.044388504276773565
rtx 2060 ราคา,251,1.5876288659793814,1921,1.581989247311828,0.13066111400312339,0.0021842146218948684,1.9885476314419575,0.034601005449522
ที่นอน 6 ฟุต,246,0.18840579710144928,3115,0.13644655235315578,0.07897271268057784,0.0457207993114197,1.1146067415730336,0.08299790097542906
ถั่งเช่ายิ่งยง,245,0.12903225806451613,2005,0.10712313638873551,0.12219451371571072,0.01978923658595445,2.039900249376559,0.016302435108926618
หนังใหม่2021,245,-0.5297504798464492,25041,-0.23473504064543732,0.009783954314923526,-0.3855075756373751,8.502176430653728,-0.09199195426851929
medimask,245,0.4161849710982659,1940,0.4047791455467053,0.12628865979381443,0.008119301591085148,1.1597938144329896,-0.11362741686111869
มหาศึกคนชนเทพ,244,-0.2672672672672673,7166,-0.2152009637498631,0.03404967903991069,-0.06634348554527172,4.2027630477253695,0.8190855796729402
ชื่อแมวแปลกๆ,244,0.47878787878787876,785,0.3149078726968174,0.310828025477707,0.1246323103647945,1.178343949044586,0.14758782639415624
ปื้นอัดลม,244,0.008264462809917356,4484,0.14067667260239125,0.054415700267618196,-0.11608215804955732,2.1291257805530774,0.02142951468808244
